postcode,population,mean_age,perc_foreigners,salary
5673,166,46,0.08,20803.0
5674,786,52,0.07,19525.0
5675,10499,41,0.19,21119.0
5676,996,52,0.1,17960.0
5677,1065,53,0.06,18334.0
5678,123,44,0.11,21260.0
5679,2592,42,0.12,25969.0
5680,1493,42,0.13,26035.0
5681,933,37,0.11,29308.0
5682,2401,44,0.13,24849.0
5683,2547,45,0.13,24295.0
5684,2133,42,0.2,25511.0
5685,1093,47,0.04,24478.0
5686,164,51,0.04,22548.0
5687,210,52,0.04,22881.0
5688,72,52,0.04,22249.0
5689,192,51,0.04,22749.0
5690,515,48,0.04,25460.0
5691,100,50,0.07,24207.0
5692,636,48,0.04,26782.0
5693,196,52,0.04,22909.0
5694,324,50,0.07,24371.0
5695,228,50,0.07,24421.0
5696,934,54,0.06,20523.0
5697,607,49,0.07,20453.0
5698,218,57,0.05,17838.0
5699,303,57,0.05,17819.0
5700,285,57,0.05,17865.0
5701,452,47,0.16,18997.0
5702,114,47,0.16,18997.0
5703,134,47,0.16,18997.0
5704,413,47,0.16,18992.0
5705,612,47,0.17,18862.0
5706,1159,49,0.26,16605.0
5707,1372,46,0.05,28494.0
5708,124,51,0.03,18477.0
5709,170,51,0.03,18477.0
5710,105,52,0.02,27262.0
5711,2045,50,0.21,18998.0
5712,417,44,0.11,21260.0
5713,1020,49,0.07,25016.0
5714,310,56,0.04,19101.0
5715,202,56,0.03,19076.0
5716,358,51,0.06,20012.0
5717,508,51,0.07,20095.0
5718,149,51,0.07,20091.0
5719,638,52,0.05,17808.0
5720,484,53,0.04,18061.0
5721,574,55,0.03,18627.0
5722,352,53,0.06,17455.0
5723,824,52,0.05,17344.0
5724,815,53,0.06,17455.0
5725,1044,47,0.06,23321.0
5726,608,47,0.07,21600.0
5727,996,52,0.06,23474.0
5728,395,52,0.06,23474.0
5729,840,52,0.06,18488.0
5730,1072,52,0.06,18138.0
5731,966,46,0.19,20120.0
5732,514,47,0.2,20032.0
5733,215,47,0.2,19965.0
5734,1416,45,0.08,20078.0
5735,1204,52,0.06,20512.0
5736,975,52,0.04,18347.0
5737,575,45,0.08,20218.0
5738,617,54,0.06,16851.0
5739,629,52,0.06,18765.0
5740,729,52,0.05,18109.0
5741,248,54,0.04,17313.0
5742,254,51,0.05,18788.0
5743,1586,44,0.08,26974.0
5744,1700,46,0.09,21870.0
5745,1194,51,0.1,22007.0
5746,774,47,0.07,21360.0
5747,228,56,0.03,15965.0
5748,193,56,0.03,15670.0
5749,218,56,0.03,15670.0
5750,58,56,0.03,15670.0
5751,298,53,0.03,17782.0
5752,163,53,0.03,17782.0
5753,1293,53,0.05,18481.0
5754,133,60,0.04,17628.0
5755,330,60,0.04,17606.0
5756,75,53,0.05,18481.0
5757,255,53,0.04,18167.0
5758,22,53,0.04,18167.0
5759,169,53,0.04,18028.0
5760,633,58,0.02,17907.0
5761,30,58,0.02,17907.0
5762,1531,48,0.07,20621.0
5763,222,52,0.03,19638.0
5764,185,52,0.03,19526.0
5765,122,52,0.03,19638.0
5766,570,52,0.03,19638.0
5767,535,53,0.03,18507.0
5768,150,53,0.03,19199.0
5769,222,53,0.03,19230.0
5770,265,53,0.03,19295.0
5771,417,53,0.03,17779.0
5772,1427,55,0.09,18811.0
5773,525,54,0.12,18534.0
5774,487,52,0.1,18273.0
5775,798,52,0.09,18833.0
5776,606,51,0.09,19133.0
5777,280,42,0.0,28463.0
5778,227,46,0.03,25576.0
5779,326,46,0.03,25576.0
5780,281,46,0.03,25576.0
5781,2953,40,0.07,28753.0
5782,345,41,0.05,26739.0
5783,742,46,0.02,26861.0
5784,55,50,0.07,25287.0
5785,56,50,0.07,25287.0
5786,472,47,0.06,23284.0
5787,2298,45,0.06,23378.0
5788,413,49,0.11,21968.0
5789,158,49,0.11,21981.0
5790,406,49,0.11,21968.0
5791,5194,44,0.04,26297.0
5792,431,48,0.03,25153.0
5793,85,51,0.03,24634.0
5794,4730,41,0.07,29018.0
5795,161,46,0.06,26251.0
5796,1996,50,0.08,24654.0
5797,744,47,0.07,28760.0
5798,68,55,0.04,18228.0
5799,3773,45,0.13,19680.0
5800,656,56,0.12,17022.0
5801,1198,55,0.13,16234.0
5802,1436,55,0.08,18405.0
5803,1045,53,0.21,18122.0
5804,230,53,0.21,18113.0
5805,124,54,0.23,17811.0
5806,705,48,0.2,16358.0
5807,274,48,0.2,16363.0
5808,926,52,0.06,17903.0
5809,1043,49,0.18,16537.0
5810,219,48,0.2,16358.0
5811,120,52,0.08,18611.0
5812,577,53,0.07,18669.0
5813,293,53,0.04,17371.0
5814,97,52,0.08,18611.0
5815,557,43,0.09,21746.0
5816,1269,43,0.13,21698.0
5817,1521,47,0.08,21053.0
5818,739,46,0.1,21556.0
5819,503,43,0.16,21662.0
5820,1003,48,0.08,21403.0
5821,992,49,0.12,20736.0
5822,611,51,0.11,18120.0
5823,1085,50,0.06,20249.0
5824,859,46,0.07,23901.0
5825,1650,44,0.09,22472.0
5826,616,47,0.12,23963.0
5827,608,50,0.07,25434.0
5828,766,49,0.06,21335.0
5829,793,50,0.06,20191.0
5830,10420,45,0.13,28446.0
5831,4442,46,0.11,27295.0
5832,3105,46,0.1,27543.0
5833,4175,46,0.07,28677.0
5834,6117,45,0.05,30828.0
5835,548,51,0.05,21755.0
5836,288,51,0.03,21299.0
5837,942,45,0.03,25109.0
5838,2170,43,0.04,25621.0
5839,1422,46,0.04,23051.0
5840,1175,45,0.03,25189.0
5841,272,42,0.05,27453.0
5842,494,43,0.05,29140.0
5843,691,44,0.08,27352.0
5844,690,44,0.09,27210.0
5845,308,44,0.09,27213.0
5846,366,49,0.05,24818.0
5847,5350,42,0.06,28646.0
5848,3806,44,0.05,30347.0
5849,532,42,0.06,29647.0
5850,348,47,0.05,27957.0
5851,967,46,0.04,30799.0
5852,1436,49,0.02,25231.0
5853,2854,45,0.04,26836.0
5854,1853,40,0.06,31540.0
5855,1696,43,0.06,27134.0
5856,2246,45,0.05,36685.0
5857,2059,45,0.05,27511.0
5858,1018,43,0.06,29303.0
5859,2804,42,0.05,27477.0
5860,8413,46,0.08,30007.0
5861,14361,46,0.1,30303.0
5862,18760,42,0.07,34815.0
5863,26118,42,0.07,31164.0
5864,16776,46,0.1,29925.0
5865,26088,44,0.08,30390.0
5866,25547,44,0.11,29142.0
5867,25225,43,0.08,28500.0
5868,23987,42,0.08,27519.0
5869,24280,45,0.07,27790.0
5870,21947,42,0.08,28559.0
5871,24030,41,0.08,27579.0
5872,607,47,0.08,26109.0
5873,975,47,0.09,26630.0
5874,7067,47,0.07,27058.0
5875,1318,53,0.07,21411.0
5876,306,53,0.05,21773.0
5877,314,49,0.05,22703.0
5878,264,49,0.05,22960.0
5879,4119,50,0.05,27882.0
5880,1113,49,0.05,28823.0
5881,828,50,0.05,34765.0
5882,262,53,0.04,23130.0
5883,278,49,0.05,22930.0
5884,132,52,0.03,21273.0
5885,339,52,0.03,21273.0
5886,843,49,0.03,22966.0
5887,177,49,0.03,23031.0
5888,160,49,0.03,23031.0
5889,103,53,0.04,20718.0
5890,1749,45,0.05,23760.0
5891,205,51,0.03,22218.0
5892,289,54,0.04,20455.0
5893,387,54,0.04,20479.0
5894,442,51,0.03,21881.0
5895,241,54,0.04,20455.0
5896,3901,41,0.06,25377.0
5897,1118,47,0.06,24271.0
5898,65,42,0.07,27784.0
5899,90,42,0.07,27790.0
5900,871,42,0.07,27655.0
5901,2300,45,0.04,26723.0
5902,921,47,0.05,26018.0
5903,3803,47,0.03,28072.0
5904,963,47,0.05,28829.0
5905,1010,48,0.05,31260.0
5906,3095,45,0.05,39239.0
5907,31423,44,0.05,27798.0
5908,30928,43,0.06,29677.0
5909,12894,42,0.05,26673.0
5910,11143,39,0.04,26611.0
5911,8557,41,0.05,31260.0
5912,1941,45,0.03,24379.0
5913,485,48,0.02,24094.0
5914,707,47,0.03,24617.0
5915,219,48,0.02,24094.0
5916,800,43,0.04,25272.0
5917,124,41,0.05,35086.0
5918,970,47,0.04,27322.0
5919,16809,38,0.07,31061.0
5920,553,48,0.05,27572.0
5921,795,38,0.07,30375.0
5922,3802,40,0.07,27548.0
5923,761,47,0.04,27853.0
5924,145,47,0.04,27883.0
5925,683,48,0.01,26566.0
5926,814,46,0.05,29387.0
5927,2450,43,0.07,28265.0
5928,7490,43,0.05,27620.0
5929,1002,48,0.03,24827.0
5930,428,46,0.03,26027.0
5931,6047,42,0.04,29052.0
5932,1556,47,0.03,27032.0
5933,1563,47,0.03,30673.0
5934,11513,41,0.03,28370.0
5935,1220,45,0.02,27229.0
5936,1351,46,0.03,28265.0
5937,373,46,0.03,24492.0
5938,1024,47,0.03,25980.0
5939,5732,44,0.08,24513.0
5940,690,42,0.07,25431.0
5941,288,48,0.03,26357.0
5942,2562,44,0.04,26240.0
5943,1596,43,0.04,27631.0
5944,809,49,0.03,26310.0
5945,944,49,0.03,25376.0
5946,5663,45,0.11,24388.0
5947,771,49,0.07,23028.0
5948,469,49,0.06,23210.0
5949,1803,45,0.12,25043.0
5950,13158,41,0.05,28864.0
5951,3671,46,0.03,25027.0
5952,3131,46,0.04,27023.0
5953,2387,41,0.06,25460.0
5954,738,48,0.04,23836.0
5955,1472,48,0.03,26667.0
5956,2495,47,0.05,24838.0
5957,1707,45,0.06,25982.0
5958,251,52,0.06,30798.0
5959,321,52,0.06,30936.0
5960,2045,45,0.09,24278.0
5961,856,48,0.08,25185.0
5962,581,43,0.08,25027.0
5963,253,47,0.06,24052.0
5964,214,47,0.06,24046.0
5965,25974,44,0.04,25370.0
5966,3335,47,0.04,24862.0
5967,691,39,0.06,23237.0
5968,985,48,0.08,21126.0
5969,712,48,0.04,23612.0
5970,2082,45,0.05,23496.0
5971,743,51,0.03,23602.0
5972,854,43,0.04,24347.0
5973,740,43,0.06,23628.0
5974,595,43,0.06,23199.0
5975,418,43,0.06,23583.0
5976,840,48,0.05,22805.0
5977,163,51,0.01,22403.0
5978,557,50,0.02,22325.0
5979,8522,43,0.07,24737.0
5980,545,47,0.05,24184.0
5981,567,46,0.04,24845.0
5982,375,44,0.09,27210.0
5983,534,44,0.04,26419.0
5984,1443,47,0.03,19775.0
5985,452,50,0.06,20225.0
5986,229,52,0.12,20268.0
5987,718,49,0.01,19494.0
5988,1185,48,0.02,21125.0
5989,617,49,0.01,18936.0
5990,888,46,0.05,20977.0
5991,217,47,0.05,18932.0
5992,1176,45,0.03,21682.0
5993,532,54,0.0,15727.0
5994,453,52,0.03,19528.0
5995,1102,46,0.03,20209.0
5996,2250,47,0.05,20180.0
5997,287,48,0.03,19833.0
5998,426,48,0.04,22338.0
5999,626,51,0.02,18201.0
6000,85,47,0.02,20752.0
6001,36,47,0.02,20752.0
6002,708,45,0.06,22205.0
6003,194,46,0.12,20510.0
6004,2338,43,0.04,23919.0
6005,1020,45,0.03,23292.0
6006,369,49,0.01,23342.0
6007,196,49,0.01,23342.0
6008,831,44,0.06,24530.0
6009,2257,44,0.06,24953.0
6010,1382,46,0.04,23942.0
6011,745,48,0.03,21826.0
6012,2850,45,0.03,22702.0
6013,466,45,0.03,23632.0
6014,504,44,0.03,23736.0
6015,4514,39,0.07,27531.0
6016,1283,45,0.05,26663.0
6017,347,48,0.05,22021.0
6018,251,48,0.05,22021.0
6019,418,46,0.03,24904.0
6020,983,45,0.03,26746.0
6021,747,47,0.02,23280.0
6022,1071,47,0.02,24291.0
6023,3259,44,0.05,27050.0
6024,907,49,0.03,22109.0
6025,185,47,0.03,22621.0
6026,152,47,0.03,23083.0
6027,184,53,0.02,20699.0
6028,93,52,0.02,21140.0
6029,150,53,0.02,20699.0
6030,870,49,0.02,23997.0
6031,287,52,0.02,21358.0
6032,51,50,0.01,22269.0
6033,257,50,0.01,22269.0
6034,189,49,0.04,23685.0
6035,61,49,0.02,23997.0
6036,48,49,0.02,23997.0
6037,2271,43,0.05,24782.0
6038,1525,45,0.02,25577.0
6039,535,47,0.0,24197.0
6040,383,47,0.04,24973.0
6041,1842,42,0.05,25811.0
6042,236,48,0.03,25904.0
6043,374,46,0.04,25868.0
6044,419,48,0.03,25904.0
6045,415,48,0.03,25904.0
6046,904,45,0.02,26664.0
6047,209,45,0.02,26787.0
6048,262,45,0.02,26853.0
6049,3024,45,0.04,25070.0
6050,531,49,0.02,23582.0
6051,732,50,0.03,22614.0
6052,658,45,0.01,24497.0
6053,7757,44,0.07,27105.0
6054,902,53,0.03,23815.0
6055,718,54,0.02,21625.0
6056,360,53,0.03,21450.0
6057,1366,48,0.04,23766.0
6058,2027,51,0.03,23328.0
6059,466,52,0.03,21273.0
6060,197,52,0.03,21258.0
6061,278,52,0.03,21273.0
6062,734,49,0.09,23019.0
6063,353,55,0.03,20569.0
6064,324,55,0.03,20226.0
6065,145,52,0.03,21273.0
6066,165,52,0.03,21273.0
6067,1308,51,0.04,24019.0
6068,114,42,0.04,28276.0
6069,534,44,0.04,28593.0
6070,52,44,0.07,26101.0
6071,302,45,0.05,27127.0
6072,1162,47,0.03,24005.0
6073,2447,48,0.04,24207.0
6074,417,45,0.04,29874.0
6075,1077,46,0.02,25840.0
6076,828,44,0.03,26799.0
6077,7309,43,0.04,25097.0
6078,312,49,0.05,21814.0
6079,836,50,0.04,20593.0
6080,1035,46,0.05,24408.0
6081,6524,47,0.07,30977.0
6082,253,45,0.03,26215.0
6083,269,45,0.03,26215.0
6084,2529,31,0.25,20899.0
6085,4241,34,0.11,20341.0
6086,1491,39,0.11,19475.0
6087,8245,33,0.31,21277.0
6088,64248,32,0.2,22006.0
6089,20991,32,0.11,23260.0
6090,2082,33,0.15,23898.0
6091,9441,33,0.39,19057.0
6092,1930,35,0.1,24107.0
6093,1684,33,0.61,19263.0
6094,4898,34,0.72,19232.0
6095,3468,35,0.63,19709.0
6096,342,35,0.51,20329.0
6097,1329,35,0.19,19663.0
6098,1190,49,0.02,22461.0
6099,902,49,0.03,21935.0
6100,999,49,0.03,23102.0
6101,587,51,0.02,23855.0
6102,853,46,0.04,24631.0
6103,745,47,0.04,25862.0
6104,95,47,0.04,25866.0
6105,14,47,0.04,25866.0
6106,423,47,0.04,25671.0
6107,93,47,0.04,25866.0
6108,287,49,0.04,23421.0
6109,367,49,0.04,23265.0
6110,1171,49,0.04,22759.0
6111,58,53,0.02,22224.0
6112,1167,44,0.04,23994.0
6113,553,46,0.04,22605.0
6114,159,48,0.04,22184.0
6115,3439,45,0.04,25695.0
6116,737,50,0.02,22488.0
6117,544,45,0.04,26307.0
6118,170,50,0.02,22557.0
6119,2438,43,0.04,26664.0
6120,1003,43,0.04,26916.0
6121,1324,45,0.04,24761.0
6122,495,44,0.04,25811.0
6123,8914,41,0.04,29885.0
6124,1426,46,0.02,23164.0
6125,571,48,0.02,21749.0
6126,118,46,0.03,23032.0
6127,228,46,0.03,23841.0
6128,615,52,0.05,22905.0
6129,342,49,0.02,20720.0
6130,670,47,0.01,22871.0
6131,895,49,0.05,23841.0
6132,247,54,0.02,21689.0
6133,364,54,0.02,21689.0
6134,343,52,0.05,23281.0
6135,214,52,0.05,23281.0
6136,8786,43,0.05,26808.0
6137,12413,43,0.06,27911.0
6138,27906,40,0.05,28003.0
6139,25256,41,0.06,27067.0
6140,18022,45,0.05,25149.0
6141,2907,42,0.08,21754.0
6142,178,52,0.0,17473.0
6143,1081,48,0.05,18943.0
6144,834,50,0.05,20081.0
6145,641,51,0.05,19301.0
6146,160,54,0.04,19634.0
6147,344,47,0.04,19161.0
6148,706,47,0.05,20700.0
6149,137,47,0.04,19640.0
6150,25,53,0.03,19185.0
6151,2448,43,0.08,21634.0
6152,600,47,0.03,18847.0
6153,365,55,0.06,18454.0
6154,344,53,0.04,21289.0
6155,761,49,0.01,21702.0
6156,560,45,0.04,21230.0
6157,199,54,0.01,19777.0
6158,145,56,0.14,17838.0
6159,10,46,0.05,21952.0
6160,17,46,0.05,21952.0
6161,958,45,0.05,27275.0
6162,6656,34,0.06,23741.0
6163,1191,47,0.03,22454.0
6164,2507,42,0.06,23812.0
6165,7282,42,0.06,21435.0
6166,105,44,0.05,22365.0
6167,1105,44,0.02,23185.0
6168,3233,41,0.06,21885.0
6169,612,51,0.01,20187.0
6170,802,52,0.02,21981.0
6171,1153,39,0.18,23744.0
6172,1239,45,0.1,20330.0
6173,323,50,0.0,20008.0
6174,329,46,0.03,25100.0
6175,2394,43,0.05,23409.0
6176,342,43,0.06,24499.0
6177,699,46,0.03,23550.0
6178,376,46,0.03,23550.0
6179,2681,44,0.04,25172.0
6180,692,46,0.03,23362.0
6181,324,49,0.01,21382.0
6182,290,49,0.01,20822.0
6183,805,45,0.03,24438.0
6184,10517,32,0.55,21366.0
6185,30174,32,0.25,22270.0
6186,5610,31,0.65,21218.0
6187,844,34,0.07,26227.0
6188,1102,44,0.05,24830.0
6189,1316,47,0.05,23626.0
6190,1243,52,0.08,19992.0
6191,1571,41,0.03,24265.0
6192,15177,40,0.09,25482.0
6193,22498,38,0.09,28469.0
6194,26463,38,0.11,26112.0
6195,309,49,0.04,19414.0
6196,501,54,0.01,17366.0
6197,941,52,0.03,18165.0
6198,770,50,0.04,19780.0
6199,283,45,0.19,20619.0
6200,740,49,0.06,21469.0
6201,351,47,0.08,23547.0
6202,77,57,0.04,21575.0
6203,2461,46,0.03,20993.0
6204,133,48,0.05,26693.0
6205,821,47,0.03,18769.0
6206,378,46,0.02,22387.0
6207,684,45,0.04,21535.0
6208,315,48,0.05,21475.0
6209,116,48,0.01,16881.0
6210,955,46,0.03,23084.0
6211,194,50,0.07,21394.0
6212,601,52,0.02,20745.0
6213,1265,46,0.03,20758.0
6214,1396,45,0.04,20661.0
6215,82,49,0.0,18905.0
6216,22,62,0.0,14949.0
6217,376,47,0.0,20419.0
6218,938,52,0.01,18929.0
6219,676,50,0.03,19290.0
6220,396,53,0.03,23062.0
6221,372,54,0.03,19919.0
6222,210,56,0.01,20296.0
6223,304,55,0.02,19240.0
6224,259,45,0.03,22633.0
6225,208,49,0.04,21483.0
6226,794,50,0.04,19439.0
6227,27,51,0.01,15451.0
6228,78,51,0.01,15451.0
6229,486,53,0.02,20309.0
6230,422,49,0.03,18009.0
6231,103,50,0.04,19439.0
6232,207,53,0.03,19603.0
6233,343,46,0.02,21169.0
6234,473,55,0.06,18900.0
6235,539,50,0.06,19409.0
6236,7496,43,0.08,20697.0
6237,276,50,0.09,19530.0
6238,210,50,0.07,20015.0
6239,428,49,0.06,20461.0
6240,214,50,0.08,19790.0
6241,1401,52,0.06,18714.0
6242,232,53,0.03,17364.0
6243,424,55,0.05,18895.0
6244,483,51,0.05,17292.0
6245,510,53,0.03,19784.0
6246,2212,44,0.07,21009.0
6247,296,53,0.02,18727.0
6248,373,53,0.01,18759.0
6249,189,50,0.01,19033.0
6250,81,50,0.01,19033.0
6251,201,50,0.01,19033.0
6252,179,49,0.01,22548.0
6253,140,49,0.01,22548.0
6254,214,49,0.01,22548.0
6255,575,47,0.01,19378.0
6256,557,46,0.02,19927.0
6257,264,52,0.01,21694.0
6258,888,42,0.02,20603.0
6259,6800,39,0.02,21968.0
6260,154,54,0.0,25798.0
6261,1306,45,0.01,18918.0
6262,83,44,0.0,10981.0
6263,434,47,0.02,17826.0
6264,711,46,0.03,22808.0
6265,4050,42,0.11,23028.0
6266,10128,41,0.11,25036.0
6267,10533,40,0.14,25277.0
6268,10367,39,0.23,21069.0
6269,21157,40,0.11,21050.0
6270,38232,36,0.11,23394.0
6271,31882,40,0.12,25884.0
6272,29255,39,0.12,22111.0
6273,25836,38,0.09,21233.0
6274,20755,37,0.07,23451.0
6275,18131,38,0.05,21824.0
6276,28890,34,0.04,24857.0
6277,15959,39,0.07,23758.0
6278,44845,33,0.05,24287.0
6279,9231,30,0.11,23920.0
6280,33492,35,0.46,21672.0
6281,39070,44,0.04,27165.0
6282,2530,48,0.04,23161.0
6283,885,48,0.04,24504.0
6284,2822,39,0.04,24200.0
6285,1835,37,0.07,24425.0
6286,4336,39,0.04,24198.0
6287,385,46,0.14,18633.0
6288,316,46,0.14,18633.0
6289,797,50,0.13,18679.0
6290,1546,46,0.07,22257.0
6291,414,46,0.06,21228.0
6292,397,46,0.06,21228.0
6293,693,50,0.04,20611.0
6294,174,50,0.04,20611.0
6295,17701,39,0.16,25721.0
6296,4125,39,0.14,25240.0
6297,13392,40,0.22,24396.0
6298,17542,40,0.32,21846.0
6299,1556,35,0.21,20085.0
6300,6508,37,0.04,25760.0
6301,412,41,0.03,18790.0
6302,1726,39,0.03,21224.0
6303,3528,37,0.04,23521.0
6304,2113,41,0.03,20190.0
6305,1850,40,0.03,21960.0
6306,1261,40,0.01,19793.0
6307,745,41,0.04,21041.0
6308,717,45,0.02,20317.0
6309,806,42,0.04,20762.0
6310,10924,38,0.03,22407.0
6311,9870,34,0.03,24198.0
6312,4081,35,0.05,24620.0
6313,4183,38,0.03,21804.0
6314,5137,38,0.03,22373.0
6315,3921,37,0.03,23616.0
6316,1371,40,0.04,22132.0
6317,1093,42,0.02,20253.0
6318,2454,38,0.02,22299.0
6319,2418,38,0.02,22310.0
6320,2014,37,0.03,20871.0
6321,1510,39,0.03,22422.0
6322,4113,37,0.04,21787.0
6323,9199,37,0.03,22511.0
6324,1783,39,0.03,20346.0
6325,2518,38,0.03,21524.0
6326,322,34,0.05,22243.0
6327,10258,37,0.04,23643.0
6328,2045,40,0.02,25334.0
6329,6435,35,0.03,22870.0
6330,3648,37,0.14,20832.0
6331,1786,36,0.12,20841.0
6332,3189,37,0.13,21139.0
6333,3976,39,0.03,25088.0
6334,5735,35,0.02,25834.0
6335,1688,40,0.09,22046.0
6336,56127,33,0.28,22172.0
6337,4171,32,0.13,22901.0
6338,7642,32,0.43,21575.0
6339,11659,31,0.28,22115.0
6340,11402,34,0.58,21729.0
6341,1135,40,0.14,20404.0
6342,1719,36,0.11,23009.0
6343,1396,36,0.23,21433.0
6344,863,31,0.38,21464.0
6345,1080,43,0.13,20701.0
6346,2263,36,0.22,20967.0
6347,746,37,0.3,20353.0
6348,1076,38,0.14,21394.0
6349,5671,35,0.12,21696.0
6350,2535,36,0.21,21180.0
6351,2367,35,0.26,21996.0
6352,6159,35,0.13,22843.0
6353,928,37,0.11,20928.0
6354,3713,36,0.32,20755.0
6355,2286,36,0.28,21136.0
6356,7058,33,0.31,21579.0
6357,2253,32,0.13,23731.0
6358,1371,32,0.08,27201.0
6359,7452,32,0.23,20767.0
6360,9086,30,0.43,21204.0
6361,1683,31,0.49,20926.0
6362,7896,33,0.55,20282.0
6363,1898,33,0.09,20273.0
6364,5493,33,0.21,21148.0
6365,1732,33,0.14,20770.0
6366,1863,38,0.16,24261.0
6367,2084,34,0.15,20765.0
6368,1677,33,0.26,21112.0
6369,2746,33,0.31,21215.0
6370,1849,33,0.22,21536.0
6371,3781,34,0.41,20860.0
6372,14573,32,0.5,20618.0
6373,11270,40,0.08,29376.0
6374,14195,41,0.1,27910.0
6375,12596,37,0.08,28126.0
6376,12083,37,0.11,25832.0
6377,3983,37,0.09,28079.0
6378,17,41,0.03,24285.0
6379,748,50,0.05,26786.0
6380,812,52,0.06,20252.0
6381,158,42,0.03,24838.0
6382,552,50,0.05,26787.0
6383,577,42,0.03,24839.0
6384,2129,38,0.05,24656.0
6385,1507,41,0.03,24738.0
6386,4118,40,0.07,23605.0
6387,3248,41,0.04,24879.0
6388,761,40,0.03,23795.0
6389,1817,39,0.05,24954.0
6390,1676,41,0.02,25492.0
6391,748,40,0.06,26975.0
6392,284,43,0.03,23627.0
6393,1541,43,0.04,25997.0
6394,1827,42,0.05,25142.0
6395,809,43,0.06,26295.0
6396,734,44,0.02,23774.0
6397,547,46,0.04,25322.0
6398,981,46,0.05,23780.0
6399,1766,43,0.06,27705.0
6400,778,45,0.02,22175.0
6401,8592,40,0.09,24356.0
6402,2008,43,0.06,24895.0
6403,1585,42,0.03,24265.0
6404,2627,39,0.03,24736.0
6405,3425,40,0.03,25208.0
6406,862,38,0.08,25683.0
6407,283,38,0.12,24926.0
6408,5125,37,0.05,25386.0
6409,6828,37,0.08,26331.0
6410,2438,40,0.06,25468.0
6411,488,43,0.03,25997.0
6412,610,43,0.02,22899.0
6413,791,43,0.03,22580.0
6414,234,43,0.02,22874.0
6415,934,39,0.04,25670.0
6416,17807,41,0.12,27290.0
6417,16920,43,0.18,24369.0
6418,20600,40,0.13,27788.0
6419,19413,42,0.13,24679.0
6420,21751,40,0.12,23928.0
6421,19302,41,0.13,24297.0
6422,19677,41,0.1,24130.0
6423,16600,39,0.12,27776.0
6424,6203,41,0.07,27800.0
6425,13323,40,0.05,26769.0
6426,15643,42,0.07,23887.0
6427,5443,40,0.06,24667.0
6428,4925,41,0.07,25020.0
6429,5053,37,0.08,22633.0
6430,1278,38,0.05,24552.0
6431,1529,39,0.06,23111.0
6432,2161,40,0.05,23919.0
6433,787,39,0.04,24948.0
6434,5795,39,0.04,26437.0
6435,3701,42,0.03,24912.0
6436,2064,38,0.03,26071.0
6437,3172,38,0.04,26304.0
6438,2101,36,0.03,25390.0
6439,4530,38,0.06,26521.0
6440,4687,40,0.05,24724.0
6441,8282,39,0.06,24834.0
6442,2835,39,0.04,26747.0
6443,2379,40,0.05,26215.0
6444,4208,39,0.07,24036.0
6445,3977,38,0.1,24035.0
6446,2038,39,0.05,24927.0
6447,4614,38,0.07,26709.0
6448,924,38,0.07,25424.0
6449,1238,36,0.05,25542.0
6450,4616,37,0.05,24876.0
6451,3001,39,0.05,25316.0
6452,3306,38,0.04,25175.0
6453,4351,40,0.06,26406.0
6454,1814,40,0.06,24763.0
6455,1151,40,0.06,28375.0
6456,3326,37,0.1,23757.0
6457,7358,38,0.12,23151.0
6458,4003,33,0.08,23277.0
6459,408,39,0.08,24252.0
6460,1329,36,0.05,23909.0
6461,600,41,0.06,22607.0
6462,571,41,0.06,22589.0
6463,3071,38,0.05,24144.0
6464,4717,38,0.06,24180.0
6465,706,42,0.07,21596.0
6466,881,45,0.09,20598.0
6467,585,46,0.09,20271.0
6468,932,47,0.05,20390.0
6469,1290,45,0.07,21484.0
6470,3362,43,0.11,25032.0
6471,926,41,0.06,21370.0
6472,442,41,0.06,21370.0
6473,2291,44,0.07,22019.0
6474,1581,47,0.04,23772.0
6475,3432,47,0.05,22804.0
6476,735,48,0.04,19233.0
6477,339,49,0.03,19500.0
6478,298,50,0.02,19786.0
6479,294,49,0.03,19501.0
6480,185,50,0.02,19791.0
6481,581,49,0.03,19614.0
6482,587,47,0.04,21120.0
6483,629,50,0.07,25494.0
6484,1020,48,0.04,24930.0
6485,2352,45,0.04,25440.0
6486,268,45,0.03,24641.0
6487,1731,45,0.06,23181.0
6488,974,46,0.06,24068.0
6489,879,45,0.02,24105.0
6490,282,49,0.06,26339.0
6491,709,47,0.03,28838.0
6492,398,48,0.04,28374.0
6493,3061,41,0.17,21777.0
6494,134,46,0.06,26062.0
6495,472,47,0.04,22014.0
6496,530,46,0.06,26062.0
6497,397,47,0.04,22018.0
6498,773,48,0.03,22828.0
6499,916,45,0.1,23581.0
6500,987,47,0.1,22499.0
6501,370,49,0.08,20058.0
6502,387,49,0.05,25305.0
6503,940,50,0.06,22051.0
6504,784,46,0.04,23788.0
6505,382,51,0.07,19956.0
6506,303,47,0.04,25248.0
6507,315,53,0.08,24971.0
6508,238,53,0.08,24967.0
6509,241,53,0.08,24971.0
6510,327,53,0.08,24971.0
6511,625,44,0.04,22415.0
6512,816,46,0.05,23890.0
6513,608,46,0.08,24176.0
6514,343,43,0.13,27841.0
6515,389,48,0.02,24596.0
6516,217,46,0.08,24171.0
6517,491,46,0.07,23075.0
6518,495,48,0.02,24574.0
6519,677,48,0.02,24664.0
6520,899,46,0.04,24395.0
6521,487,46,0.07,23098.0
6522,221,48,0.03,23054.0
